[11, (836, 27), (10, 3, 188, '3*(3*(3*(0)+2**(2))+2**(3))+2**(7)')]
[11, (809, 81), (10, 4, 215, '3*(3*(3*(3*(0)+2**(0))+2**(2))+2**(3))+2**(7)')]
[11, (782, 81), (10, 4, 242, '3*(3*(3*(3*(0)+2**(1))+2**(2))+2**(3))+2**(7)')]
[11, (701, 243), (10, 5, 323, '3*(3*(3*(3*(3*(0)+2**(0))+2**(1))+2**(2))+2**(3))+2**(7)')]
[11, (848, 9), (10, 2, 176, '3*(3*(0)+2**(4))+2**(7)')]
[11, (839, 27), (10, 3, 185, '3*(3*(3*(0)+2**(0))+2**(4))+2**(7)')]
[11, (830, 27), (10, 3, 194, '3*(3*(3*(0)+2**(1))+2**(4))+2**(7)')]
[11, (803, 81), (10, 4, 221, '3*(3*(3*(3*(0)+2**(0))+2**(1))+2**(4))+2**(7)')]
[11, (812, 27), (10, 3, 212, '3*(3*(3*(0)+2**(2))+2**(4))+2**(7)')]
[11, (785, 81), (10, 4, 239, '3*(3*(3*(3*(0)+2**(0))+2**(2))+2**(4))+2**(7)')]
[11, (758, 81), (10, 4, 266, '3*(3*(3*(3*(0)+2**(1))+2**(2))+2**(4))+2**(7)')]
[11, (677, 243), (10, 5, 347, '3*(3*(3*(3*(3*(0)+2**(0))+2**(1))+2**(2))+2**(4))+2**(7)')]
[11, (776, 27), (10, 3, 248, '3*(3*(3*(0)+2**(3))+2**(4))+2**(7)')]
[11, (749, 81), (10, 4, 275, '3*(3*(3*(3*(0)+2**(0))+2**(3))+2**(4))+2**(7)')]
[11, (722, 81), (10, 4, 302, '3*(3*(3*(3*(0)+2**(1))+2**(3))+2**(4))+2**(7)')]
[11, (641, 243), (10, 5, 383, '3*(3*(3*(3*(3*(0)+2**(0))+2**(1))+2**(3))+2**(4))+2**(7)')]
[11, (668, 81), (10, 4, 356, '3*(3*(3*(3*(0)+2**(2))+2**(3))+2**(4))+2**(7)')]
[11, (587, 243), (10, 5, 437, '3*(3*(3*(3*(3*(0)+2**(0))+2**(2))+2**(3))+2**(4))+2**(7)')]
[11, (506, 243), (10, 5, 518, '3*(3*(3*(3*(3*(0)+2**(1))+2**(2))+2**(3))+2**(4))+2**(7)')]
[11, (263, 729), (10, 6, 761, '3*(3*(3*(3*(3*(3*(0)+2**(0))+2**(1))+2**(2))+2**(3))+2**(4))+2**(7)')]
[11, (800, 9), (10, 2, 224, '3*(3*(0)+2**(5))+2**(7)')]
[11, (791, 27), (10, 3, 233, '3*(3*(3*(0)+2**(0))+2**(5))+2**(7)')]
[11, (782, 27), (10, 3, 242, '3*(3*(3*(0)+2**(1))+2**(5))+2**(7)')]
[11, (755, 81), (10, 4, 269, '3*(3*(3*(3*(0)+2**(0))+2**(1))+2**(5))+2**(7)')]
[11, (764, 27), (10, 3, 260, '3*(3*(3*(0)+2**(2))+2**(5))+2**(7)')]
[11, (737, 81), (10, 4, 287, '3*(3*(3*(3*(0)+2**(0))+2**(2))+2**(5))+2**(7)')]
[11, (710, 81), (10, 4, 314, '3*(3*(3*(3*(0)+2**(1))+2**(2))+2**(5))+2**(7)')]
[11, (629, 243), (10, 5, 395, '3*(3*(3*(3*(3*(0)+2**(0))+2**(1))+2**(2))+2**(5))+2**(7)')]
[11, (728, 27), (10, 3, 296, '3*(3*(3*(0)+2**(3))+2**(5))+2**(7)')]
[11, (701, 81), (10, 4, 323, '3*(3*(3*(3*(0)+2**(0))+2**(3))+2**(5))+2**(7)')]
[11, (674, 81), (10, 4, 350, '3*(3*(3*(3*(0)+2**(1))+2**(3))+2**(5))+2**(7)')]
[11, (593, 243), (10, 5, 431, '3*(3*(3*(3*(3*(0)+2**(0))+2**(1))+2**(3))+2**(5))+2**(7)')]
[11, (620, 81), (10, 4, 404, '3*(3*(3*(3*(0)+2**(2))+2**(3))+2**(5))+2**(7)')]
[11, (539, 243), (10, 5, 485, '3*(3*(3*(3*(3*(0)+2**(0))+2**(2))+2**(3))+2**(5))+2**(7)')]
[11, (458, 243), (10, 5, 566, '3*(3*(3*(3*(3*(0)+2**(1))+2**(2))+2**(3))+2**(5))+2**(7)')]
[11, (215, 729), (10, 6, 809, '3*(3*(3*(3*(3*(3*(0)+2**(0))+2**(1))+2**(2))+2**(3))+2**(5))+2**(7)')]
[11, (656, 27), (10, 3, 368, '3*(3*(3*(0)+2**(4))+2**(5))+2**(7)')]
[11, (629, 81), (10, 4, 395, '3*(3*(3*(3*(0)+2**(0))+2**(4))+2**(5))+2**(7)')]
[11, (602, 81), (10, 4, 422, '3*(3*(3*(3*(0)+2**(1))+2**(4))+2**(5))+2**(7)')]
[11, (521, 243), (10, 5, 503, '3*(3*(3*(3*(3*(0)+2**(0))+2**(1))+2**(4))+2**(5))+2**(7)')]
[11, (548, 81), (10, 4, 476, '3*(3*(3*(3*(0)+2**(2))+2**(4))+2**(5))+2**(7)')]
[11, (467, 243), (10, 5, 557, '3*(3*(3*(3*(3*(0)+2**(0))+2**(2))+2**(4))+2**(5))+2**(7)')]
[11, (386, 243), (10, 5, 638, '3*(3*(3*(3*(3*(0)+2**(1))+2**(2))+2**(4))+2**(5))+2**(7)')]
[11, (143, 729), (10, 6, 881, '3*(3*(3*(3*(3*(3*(0)+2**(0))+2**(1))+2**(2))+2**(4))+2**(5))+2**(7)')]
[11, (440, 81), (10, 4, 584, '3*(3*(3*(3*(0)+2**(3))+2**(4))+2**(5))+2**(7)')]
[11, (359, 243), (10, 5, 665, '3*(3*(3*(3*(3*(0)+2**(0))+2**(3))+2**(4))+2**(5))+2**(7)')]
[11, (278, 243), (10, 5, 746, '3*(3*(3*(3*(3*(0)+2**(1))+2**(3))+2**(4))+2**(5))+2**(7)')]
[11, (35, 729), (10, 6, 989, '3*(3*(3*(3*(3*(3*(0)+2**(0))+2**(1))+2**(3))+2**(4))+2**(5))+2**(7)')]
[11, (116, 243), (10, 5, 908, '3*(3*(3*(3*(3*(0)+2**(2))+2**(3))+2**(4))+2**(5))+2**(7)')]
[11, (-127, 729), (10, 6, 1151, '3*(3*(3*(3*(3*(3*(0)+2**(0))+2**(2))+2**(3))+2**(4))+2**(5))+2**(7)')]
[11, (-370, 729), (10, 6, 1394, '3*(3*(3*(3*(3*(3*(0)+2**(1))+2**(2))+2**(3))+2**(4))+2**(5))+2**(7)')]
[11, (-1099, 2187), (10, 7, 2123, '3*(3*(3*(3*(3*(3*(3*(0)+2**(0))+2**(1))+2**(2))+2**(3))+2**(4))+2**(5))+2**(7)')]
[11, (704, 9), (10, 2, 320, '3*(3*(0)+2**(6))+2**(7)')]
[11, (695, 27), (10, 3, 329, '3*(3*(3*(0)+2**(0))+2**(6))+2**(7)')]
[11, (686, 27), (10, 3, 338, '3*(3*(3*(0)+2**(1))+2**(6))+2**(7)')]
[11, (659, 81), (10, 4, 365, '3*(3*(3*(3*(0)+2**(0))+2**(1))+2**(6))+2**(7)')]
[11, (668, 27), (10, 3, 356, '3*(3*(3*(0)+2**(2))+2**(6))+2**(7)')]
[11, (641, 81), (10, 4, 383, '3*(3*(3*(3*(0)+2**(0))+2**(2))+2**(6))+2**(7)')]
[11, (614, 81), (10, 4, 410, '3*(3*(3*(3*(0)+2**(1))+2**(2))+2**(6))+2**(7)')]
[11, (533, 243), (10, 5, 491, '3*(3*(3*(3*(3*(0)+2**(0))+2**(1))+2**(2))+2**(6))+2**(7)')]
[11, (632, 27), (10, 3, 392, '3*(3*(3*(0)+2**(3))+2**(6))+2**(7)')]
[11, (605, 81), (10, 4, 419, '3*(3*(3*(3*(0)+2**(0))+2**(3))+2**(6))+2**(7)')]
[11, (578, 81), (10, 4, 446, '3*(3*(3*(3*(0)+2**(1))+2**(3))+2**(6))+2**(7)')]
[11, (497, 243), (10, 5, 527, '3*(3*(3*(3*(3*(0)+2**(0))+2**(1))+2**(3))+2**(6))+2**(7)')]
[11, (524, 81), (10, 4, 500, '3*(3*(3*(3*(0)+2**(2))+2**(3))+2**(6))+2**(7)')]
[11, (443, 243), (10, 5, 581, '3*(3*(3*(3*(3*(0)+2**(0))+2**(2))+2**(3))+2**(6))+2**(7)')]
[11, (362, 243), (10, 5, 662, '3*(3*(3*(3*(3*(0)+2**(1))+2**(2))+2**(3))+2**(6))+2**(7)')]
[11, (119, 729), (10, 6, 905, '3*(3*(3*(3*(3*(3*(0)+2**(0))+2**(1))+2**(2))+2**(3))+2**(6))+2**(7)')]
[11, (560, 27), (10, 3, 464, '3*(3*(3*(0)+2**(4))+2**(6))+2**(7)')]
[11, (533, 81), (10, 4, 491, '3*(3*(3*(3*(0)+2**(0))+2**(4))+2**(6))+2**(7)')]
[11, (506, 81), (10, 4, 518, '3*(3*(3*(3*(0)+2**(1))+2**(4))+2**(6))+2**(7)')]
[11, (425, 243), (10, 5, 599, '3*(3*(3*(3*(3*(0)+2**(0))+2**(1))+2**(4))+2**(6))+2**(7)')]
[11, (452, 81), (10, 4, 572, '3*(3*(3*(3*(0)+2**(2))+2**(4))+2**(6))+2**(7)')]
[11, (371, 243), (10, 5, 653, '3*(3*(3*(3*(3*(0)+2**(0))+2**(2))+2**(4))+2**(6))+2**(7)')]
[11, (290, 243), (10, 5, 734, '3*(3*(3*(3*(3*(0)+2**(1))+2**(2))+2**(4))+2**(6))+2**(7)')]
[11, (47, 729), (10, 6, 977, '3*(3*(3*(3*(3*(3*(0)+2**(0))+2**(1))+2**(2))+2**(4))+2**(6))+2**(7)')]
[11, (344, 81), (10, 4, 680, '3*(3*(3*(3*(0)+2**(3))+2**(4))+2**(6))+2**(7)')]
[11, (263, 243), (10, 5, 761, '3*(3*(3*(3*(3*(0)+2**(0))+2**(3))+2**(4))+2**(6))+2**(7)')]
[11, (182, 243), (10, 5, 842, '3*(3*(3*(3*(3*(0)+2**(1))+2**(3))+2**(4))+2**(6))+2**(7)')]
[11, (-61, 729), (10, 6, 1085, '3*(3*(3*(3*(3*(3*(0)+2**(0))+2**(1))+2**(3))+2**(4))+2**(6))+2**(7)')]
[11, (20, 243), (10, 5, 1004, '3*(3*(3*(3*(3*(0)+2**(2))+2**(3))+2**(4))+2**(6))+2**(7)')]
[11, (-223, 729), (10, 6, 1247, '3*(3*(3*(3*(3*(3*(0)+2**(0))+2**(2))+2**(3))+2**(4))+2**(6))+2**(7)')]
[11, (-466, 729), (10, 6, 1490, '3*(3*(3*(3*(3*(3*(0)+2**(1))+2**(2))+2**(3))+2**(4))+2**(6))+2**(7)')]
[11, (-1195, 2187), (10, 7, 2219, '3*(3*(3*(3*(3*(3*(3*(0)+2**(0))+2**(1))+2**(2))+2**(3))+2**(4))+2**(6))+2**(7)')]
[11, (416, 27), (10, 3, 608, '3*(3*(3*(0)+2**(5))+2**(6))+2**(7)')]
[11, (389, 81), (10, 4, 635, '3*(3*(3*(3*(0)+2**(0))+2**(5))+2**(6))+2**(7)')]
[11, (362, 81), (10, 4, 662, '3*(3*(3*(3*(0)+2**(1))+2**(5))+2**(6))+2**(7)')]
[11, (281, 243), (10, 5, 743, '3*(3*(3*(3*(3*(0)+2**(0))+2**(1))+2**(5))+2**(6))+2**(7)')]
[11, (308, 81), (10, 4, 716, '3*(3*(3*(3*(0)+2**(2))+2**(5))+2**(6))+2**(7)')]
[11, (227, 243), (10, 5, 797, '3*(3*(3*(3*(3*(0)+2**(0))+2**(2))+2**(5))+2**(6))+2**(7)')]
[11, (146, 243), (10, 5, 878, '3*(3*(3*(3*(3*(0)+2**(1))+2**(2))+2**(5))+2**(6))+2**(7)')]
[11, (-97, 729), (10, 6, 1121, '3*(3*(3*(3*(3*(3*(0)+2**(0))+2**(1))+2**(2))+2**(5))+2**(6))+2**(7)')]
[11, (200, 81), (10, 4, 824, '3*(3*(3*(3*(0)+2**(3))+2**(5))+2**(6))+2**(7)')]
[11, (119, 243), (10, 5, 905, '3*(3*(3*(3*(3*(0)+2**(0))+2**(3))+2**(5))+2**(6))+2**(7)')]
[11, (38, 243), (10, 5, 986, '3*(3*(3*(3*(3*(0)+2**(1))+2**(3))+2**(5))+2**(6))+2**(7)')]
[11, (-205, 729), (10, 6, 1229, '3*(3*(3*(3*(3*(3*(0)+2**(0))+2**(1))+2**(3))+2**(5))+2**(6))+2**(7)')]
[11, (-124, 243), (10, 5, 1148, '3*(3*(3*(3*(3*(0)+2**(2))+2**(3))+2**(5))+2**(6))+2**(7)')]
[11, (-367, 729), (10, 6, 1391, '3*(3*(3*(3*(3*(3*(0)+2**(0))+2**(2))+2**(3))+2**(5))+2**(6))+2**(7)')]
