23	45	72	day_concert	day_concert	1
10	64	72	day_concert	day_protest	0
7	8	72	day_concert	day_concert	1
150	180	71	night_protest	night_protest	1
127	137	71	night_concert	night_concert	1
109	147	71	night_concert	night_concert	1
109	146	71	night_concert	night_concert	1
109	145	71	night_concert	night_concert	1
108	134	71	night_concert	night_concert	1
35	46	71	day_concert	day_concert	1
28	44	71	day_concert	day_concert	1
28	43	71	day_concert	day_concert	1
24	43	71	day_concert	day_concert	1
22	180	71	day_concert	night_protest	0
22	48	71	day_concert	day_concert	1
8	35	71	day_concert	day_concert	1
7	47	71	day_concert	day_concert	1
1	45	71	day_concert	day_concert	1
111	124	70	night_concert	night_concert	1
48	150	70	day_concert	night_protest	0
40	48	70	day_concert	day_concert	1
35	47	70	day_concert	day_concert	1
34	47	70	day_concert	day_concert	1
28	40	70	day_concert	day_concert	1
25	192	70	day_concert	night_protest	0
24	192	70	day_concert	night_protest	0
24	46	70	day_concert	day_concert	1
23	28	70	day_concert	day_concert	1
18	35	70	day_concert	day_concert	1
18	22	70	day_concert	day_concert	1
8	24	70	day_concert	day_concert	1
8	10	70	day_concert	day_concert	1
2	47	70	day_concert	day_concert	1
1	22	70	day_concert	day_concert	1
156	178	69	night_protest	night_protest	1
124	147	69	night_concert	night_concert	1
124	145	69	night_concert	night_concert	1
45	150	69	day_concert	night_protest	0
44	45	69	day_concert	day_concert	1
39	47	69	day_concert	day_concert	1
35	37	69	day_concert	day_concert	1
34	43	69	day_concert	day_concert	1
33	46	69	day_concert	day_concert	1
31	46	69	day_concert	day_concert	1
25	33	69	day_concert	day_concert	1
25	31	69	day_concert	day_concert	1
22	43	69	day_concert	day_concert	1
22	23	69	day_concert	day_concert	1
8	156	69	day_concert	night_protest	0
8	28	69	day_concert	day_concert	1
3	45	69	day_concert	day_concert	1
1	28	69	day_concert	day_concert	1
134	137	68	night_concert	night_concert	1
108	125	68	night_concert	night_concert	1
99	108	68	day_protest	night_concert	0
48	64	68	day_concert	day_protest	0
44	48	68	day_concert	day_concert	1
35	184	68	day_concert	night_protest	0
35	85	68	day_concert	day_protest	0
34	46	68	day_concert	day_concert	1
33	156	68	day_concert	night_protest	0
31	156	68	day_concert	night_protest	0
18	28	68	day_concert	day_concert	1
18	24	68	day_concert	day_concert	1
11	35	68	day_concert	day_concert	1
8	64	68	day_concert	day_protest	0
156	192	67	night_protest	night_protest	1
150	156	67	night_protest	night_protest	1
64	150	67	day_protest	night_protest	0
40	156	67	day_concert	night_protest	0
34	180	67	day_concert	night_protest	0
34	48	67	day_concert	day_concert	1
33	64	67	day_concert	day_protest	0
31	64	67	day_concert	day_protest	0
28	37	67	day_concert	day_concert	1
22	64	67	day_concert	day_protest	0
22	44	67	day_concert	day_concert	1
17	28	67	day_concert	day_concert	1
10	34	67	day_concert	day_concert	1
7	184	67	day_concert	night_protest	0
7	37	67	day_concert	day_concert	1
7	17	67	day_concert	day_concert	1
